"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","XXXL",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","XXXXL",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","XXXXXL",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","L",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","XL",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","XXL",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","XXXL",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","XXXXL",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","XXXXXL",890,1513.00,"95% вискоза, 5% эластан","","Польша"
"КОЛЛЕКЦИЯ  FIGL","","","","M354бодибронза","M354 боди бронза","http://www.adiont.ru/components/com_virtuemart/shop_image/product/M354_____________5579df58750e2.jpg","","1","L",890,1513.00,"95% вискоза, 5% эластан","","Польша"
